pre_body_id,post_body_id,synapse_count,confidence,neuropil
14551,10764,7,0.874,optic_lobe
14551,15536,1,0.935,optic_lobe
14551,13770,5,0.891,optic_lobe
14551,12639,3,0.899,optic_lobe
14551,12910,8,0.972,optic_lobe
14551,12202,2,0.882,optic_lobe
14551,14369,6,0.966,optic_lobe
14551,513663,1,0.882,optic_lobe
14551,16390,1,0.882,optic_lobe
14551,13825,8,0.947,optic_lobe
12913,10351,1,0.962,central_complex
12913,10138,7,0.888,central_complex
12913,10646,3,0.912,central_complex
12913,524883,1,0.857,central_complex
12913,532747,6,0.987,central_complex
12913,10121,2,0.888,central_complex
12913,10806,1,0.909,central_complex
12913,10591,6,0.903,central_complex
12913,11755,2,0.863,central_complex
12913,11558,3,0.867,central_complex
12913,10099,3,0.863,central_complex
12913,14372,5,0.905,central_complex
12913,10337,1,0.954,central_complex
12913,11125,1,0.875,central_complex
12913,11645,1,0.882,central_complex
12913,10970,1,0.868,central_complex
12913,11542,4,0.97,central_complex
12913,520194,1,0.951,central_complex
12913,12131,2,0.919,central_complex
12913,519705,2,0.963,central_complex
12913,10959,3,0.875,central_complex
12913,37190,1,0.931,central_complex
12913,12625,3,0.905,central_complex
12913,36537,1,0.868,central_complex
12913,12229,2,0.853,central_complex
12913,10637,9,0.861,central_complex
12913,11693,2,0.986,central_complex
12913,32461,4,0.856,central_complex
12913,11764,2,0.951,central_complex
12913,10489,6,0.986,central_complex
12913,13051,1,0.926,central_complex
12913,530155,5,0.958,central_complex
12913,520300,8,0.872,central_complex
12913,12612,1,0.885,central_complex
12913,16248,2,0.905,central_complex
12913,10876,2,0.963,central_complex
12913,12789,5,0.961,central_complex
12913,12217,2,0.896,central_complex
12913,10628,6,0.933,central_complex
12913,517458,1,0.885,central_complex
12913,12533,3,0.91,central_complex
12913,521222,4,0.983,central_complex
12913,12605,2,0.867,central_complex
12913,555500,4,0.91,central_complex
12913,11158,4,0.966,central_complex
12913,13414,2,0.854,central_complex
12913,525454,1,0.881,central_complex
12913,14346,2,0.895,central_complex
12913,15178,1,0.921,central_complex
12913,17823,2,0.913,central_complex
12913,11247,1,0.924,central_complex
12913,15661,1,0.875,central_complex
12913,14079,1,0.882,central_complex
14629,10082,1,0.878,optic_lobe
14629,10879,3,0.916,optic_lobe
14629,10683,3,0.942,optic_lobe
14629,10307,2,0.931,optic_lobe
14629,11017,7,0.891,optic_lobe
14629,10476,2,0.865,optic_lobe
14629,522828,2,0.909,optic_lobe
14629,10266,8,0.877,optic_lobe
14629,11152,5,0.891,optic_lobe
14629,11174,2,0.899,optic_lobe
14629,10943,3,0.909,optic_lobe
14629,11969,2,0.965,optic_lobe
14629,10063,2,0.895,optic_lobe
14629,11962,3,0.861,optic_lobe
14629,12248,3,0.912,optic_lobe
14629,11341,1,0.907,optic_lobe
14629,12423,4,0.872,optic_lobe
14629,12505,1,0.893,optic_lobe
14629,12037,1,0.878,optic_lobe
14629,12987,7,0.969,optic_lobe
14629,13238,5,0.959,optic_lobe
14629,529129,2,0.882,optic_lobe
14629,16286,1,0.854,optic_lobe
14629,12702,3,0.895,optic_lobe
14629,10481,2,0.895,optic_lobe
14629,11016,1,0.934,optic_lobe
14629,10986,1,0.895,optic_lobe
14629,12161,4,0.955,optic_lobe
14629,11077,3,0.882,optic_lobe
14629,10774,2,0.917,optic_lobe
14629,11432,1,0.851,optic_lobe
14629,15039,3,0.926,optic_lobe
14629,12947,3,0.9,optic_lobe
14629,513601,1,0.962,optic_lobe
14629,10393,2,0.947,optic_lobe
14629,12856,5,0.899,optic_lobe
14629,13374,2,0.867,optic_lobe
14629,11626,2,0.912,optic_lobe
14629,11254,1,0.9,optic_lobe
14629,11161,1,0.948,optic_lobe
14629,10283,2,0.917,optic_lobe
14629,13671,4,0.972,optic_lobe
14629,15106,1,0.933,optic_lobe
14629,12376,1,0.902,optic_lobe
14629,10325,2,0.881,optic_lobe
14629,11798,1,0.963,optic_lobe
14629,12633,1,0.85,optic_lobe
14629,13607,1,0.879,optic_lobe
14629,28364,2,0.881,optic_lobe
14629,12202,2,0.853,optic_lobe
14629,12070,1,0.851,optic_lobe
14629,13299,3,0.856,optic_lobe
14629,14369,1,0.85,optic_lobe
14629,12094,10,0.916,optic_lobe
14629,13153,6,0.86,optic_lobe
14629,14186,1,0.926,optic_lobe
14629,16879,1,0.976,optic_lobe
14629,13631,1,0.909,optic_lobe
12725,11041,3,0.868,central_complex
12725,11303,6,0.86,central_complex
12725,10753,4,0.863,central_complex
12725,11330,3,0.975,central_complex
12725,10441,1,0.892,central_complex
12725,10164,1,0.963,central_complex
12725,11956,2,0.888,central_complex
12725,512060,2,0.963,central_complex
12725,11499,1,0.907,central_complex
12725,10177,3,0.881,central_complex
12725,521129,1,0.979,central_complex
12725,12906,3,0.854,central_complex
12725,10855,1,0.959,central_complex
12725,523017,3,0.907,central_complex
12725,11927,5,0.874,central_complex
12725,14892,1,0.864,central_complex
12725,12570,4,0.94,central_complex
12725,512199,2,0.935,central_complex
12725,524138,1,0.893,central_complex
12725,558781,9,0.888,central_complex
572339,10456,4,0.868,central_complex
572339,10338,1,0.884,central_complex
572339,10423,4,0.975,central_complex
572339,10869,1,0.909,central_complex
572339,10122,6,0.916,central_complex
572339,530777,1,0.907,central_complex
572339,31440,1,0.878,central_complex
572339,10140,5,0.924,central_complex
572339,11478,12,0.905,central_complex
572339,11469,2,0.905,central_complex
572339,555176,1,0.937,central_complex
572339,10232,3,0.853,central_complex
572339,10408,4,0.884,central_complex
572339,519655,1,0.895,central_complex
572339,10756,6,0.983,central_complex
572339,10104,3,0.966,central_complex
572339,10517,3,0.935,central_complex
572339,10567,8,0.905,central_complex
572339,11379,9,0.986,central_complex
572339,11712,2,0.909,central_complex
572339,11631,1,0.965,central_complex
572339,10337,1,0.9,central_complex
572339,11992,4,0.91,central_complex
572339,11744,4,0.867,central_complex
572339,508595,2,0.899,central_complex
572339,12722,1,0.937,central_complex
572339,12201,2,0.907,central_complex
572339,521158,7,0.955,central_complex
572339,11281,9,0.986,central_complex
572339,521375,1,0.969,central_complex
572339,12782,1,0.956,central_complex
572339,12685,1,0.882,central_complex
572339,11624,2,0.856,central_complex
572339,13007,1,0.85,central_complex
572339,513163,4,0.888,central_complex
572339,524152,1,0.853,central_complex
572339,11693,1,0.87,central_complex
572339,533704,9,0.905,central_complex
572339,17484,7,0.947,central_complex
572339,11490,2,0.976,central_complex
572339,15032,4,0.854,central_complex
572339,11351,8,0.858,central_complex
572339,14259,1,0.856,central_complex
572339,16473,1,0.893,central_complex
572339,12724,2,0.902,central_complex
572339,15536,1,0.856,central_complex
572339,26862,2,0.907,central_complex
572339,11405,1,0.868,central_complex
572339,12313,2,0.966,central_complex
572339,11308,7,0.947,central_complex
572339,11371,1,0.879,central_complex
572339,529641,4,0.945,central_complex
572339,13725,2,0.86,central_complex
572339,11805,9,0.919,central_complex
572339,13363,5,0.942,central_complex
572339,15279,1,0.878,central_complex
572339,14517,4,0.968,central_complex
572339,11754,1,0.962,central_complex
572339,10079,7,0.902,central_complex
572339,16490,9,0.945,central_complex
572339,13225,1,0.895,central_complex
572339,10615,8,0.889,central_complex
11312,10303,1,0.895,optic_lobe
11312,10167,1,0.912,optic_lobe
11312,11367,3,0.986,optic_lobe
11312,10807,7,0.858,optic_lobe
11312,514230,10,0.917,optic_lobe
11312,10860,5,0.854,optic_lobe
11312,10845,4,0.896,optic_lobe
11312,11029,8,0.914,optic_lobe
11312,10387,1,0.91,optic_lobe
11312,11560,1,0.982,optic_lobe
11312,11130,2,0.907,optic_lobe
11312,11665,8,0.86,optic_lobe
11312,10867,1,0.881,optic_lobe
11312,14372,6,0.959,optic_lobe
11312,11224,2,0.853,optic_lobe
11312,10231,1,0.898,optic_lobe
11312,11375,7,0.886,optic_lobe
11312,10337,2,0.989,optic_lobe
11312,11918,6,0.961,optic_lobe
11312,13108,6,0.874,optic_lobe
11312,11113,7,0.913,optic_lobe
11312,10191,1,0.987,optic_lobe
11312,12131,1,0.864,optic_lobe
11312,523780,2,0.875,optic_lobe
11312,12573,4,0.903,optic_lobe
11312,11719,5,0.875,optic_lobe
11312,12168,2,0.921,optic_lobe
11312,13626,3,0.889,optic_lobe
11312,10399,1,0.917,optic_lobe
11312,11693,2,0.856,optic_lobe
11312,12596,1,0.889,optic_lobe
11312,530155,1,0.951,optic_lobe
11312,12813,1,0.938,optic_lobe
11312,12589,1,0.931,optic_lobe
11312,35826,1,0.851,optic_lobe
11312,12660,1,0.864,optic_lobe
11312,10901,7,0.955,optic_lobe
11312,13111,3,0.885,optic_lobe
11312,10748,1,0.867,optic_lobe
11312,14309,4,0.903,optic_lobe
11312,12951,5,0.982,optic_lobe
11312,11807,2,0.895,optic_lobe
11312,11826,1,0.965,optic_lobe
11312,10723,7,0.945,optic_lobe
11312,15910,7,0.888,optic_lobe
11312,14926,4,0.899,optic_lobe
11312,13926,2,0.924,optic_lobe
11312,13938,9,0.903,optic_lobe
11312,11970,3,0.954,optic_lobe
11312,13648,3,0.898,optic_lobe
11312,12041,1,0.85,optic_lobe
11312,11842,3,0.856,optic_lobe
14437,11608,2,0.927,central_complex
14437,11302,5,0.874,central_complex
14437,12249,2,0.878,central_complex
14437,11125,1,0.977,central_complex
14437,10959,2,0.867,central_complex
14437,10490,3,0.951,central_complex
14437,12109,11,0.877,central_complex
14437,12217,2,0.913,central_complex
14437,10557,3,0.941,central_complex
14437,13805,2,0.851,central_complex
12327,187792,3,0.926,central_complex
12327,10436,1,0.912,central_complex
12327,11394,1,0.854,central_complex
12327,537899,1,0.906,central_complex
12327,10230,6,0.861,central_complex
12327,515278,1,0.979,central_complex
12327,11689,2,0.916,central_complex
12327,11507,1,0.975,central_complex
12327,10974,4,0.877,central_complex
12327,10588,2,0.965,central_complex
12327,11327,2,0.896,central_complex
12327,11250,11,0.933,central_complex
12327,11601,4,0.958,central_complex
12327,10335,1,0.906,central_complex
12327,556064,1,0.976,central_complex
12327,10063,3,0.868,central_complex
12327,12248,2,0.885,central_complex
12327,10995,11,0.905,central_complex
12327,12396,3,0.924,central_complex
12327,11270,1,0.962,central_complex
12327,511869,8,0.942,central_complex
12327,10375,2,0.895,central_complex
12327,12153,4,0.882,central_complex
12327,11718,1,0.864,central_complex
12327,12569,2,0.917,central_complex
12327,13449,1,0.938,central_complex
12327,14207,1,0.965,central_complex
12327,12067,2,0.891,central_complex
12327,10987,8,0.9,central_complex
12327,10329,8,0.972,central_complex
12327,527695,4,0.923,central_complex
12327,10393,3,0.865,central_complex
12327,13085,1,0.878,central_complex
12327,10324,2,0.982,central_complex
12327,12856,2,0.879,central_complex
12327,519444,2,0.865,central_complex
12327,12071,2,0.963,central_complex
12327,14911,1,0.898,central_complex
12327,12079,3,0.879,central_complex
12327,16558,1,0.864,central_complex
12327,11254,2,0.934,central_complex
12327,11925,4,0.884,central_complex
12327,21747,3,0.875,central_complex
12327,12186,3,0.854,central_complex
12327,10729,5,0.961,central_complex
12327,521317,3,0.86,central_complex
12327,12215,7,0.975,central_complex
12327,12649,5,0.912,central_complex
12327,11340,4,0.889,central_complex
12327,522325,11,0.975,central_complex
12327,47107,2,0.851,central_complex
12327,10486,3,0.872,central_complex
12327,13418,1,0.895,central_complex
12327,11007,8,0.891,central_complex
12327,12930,2,0.963,central_complex
12327,512903,2,0.949,central_complex
12327,12902,1,0.878,central_complex
19845,11608,1,0.85,central_complex
19845,521446,1,0.976,central_complex
19845,12249,7,0.942,central_complex
19845,10135,1,0.962,central_complex
19845,32102,3,0.868,central_complex
19845,10967,2,0.898,central_complex
19845,10461,1,0.98,central_complex
19845,10274,1,0.977,central_complex
19845,10739,1,0.906,central_complex
19845,10746,6,0.877,central_complex
19845,513146,2,0.885,central_complex
19845,12612,1,0.949,central_complex
19845,10159,4,0.903,central_complex
19845,37007,1,0.867,central_complex
19845,12217,1,0.86,central_complex
19845,521092,1,0.87,central_complex
19845,27203,4,0.983,central_complex
19845,10520,10,0.905,central_complex
19845,556359,5,0.975,central_complex
19845,10536,1,0.975,central_complex
19845,11131,7,0.872,central_complex
19845,13783,6,0.917,central_complex
19845,10872,7,0.917,central_complex
19845,11103,3,0.955,central_complex
19845,519628,1,0.916,central_complex
519850,10138,1,0.882,central_complex
519850,10254,3,0.891,central_complex
519850,10084,9,0.961,central_complex
519850,10204,1,0.914,central_complex
519850,10322,12,0.877,central_complex
519850,10390,6,0.905,central_complex
519850,11642,4,0.903,central_complex
519850,530777,2,0.969,central_complex
519850,11521,1,0.952,central_complex
519850,520916,4,0.965,central_complex
519850,555176,1,0.963,central_complex
519850,10402,2,0.881,central_complex
519850,10099,4,0.956,central_complex
519850,521581,4,0.972,central_complex
519850,14530,4,0.924,central_complex
519850,12160,1,0.982,central_complex
519850,23204,4,0.856,central_complex
519850,12782,7,0.916,central_complex
519850,13313,2,0.927,central_complex
519850,12625,3,0.888,central_complex
519850,13115,6,0.916,central_complex
519850,11764,2,0.955,central_complex
519850,12310,2,0.854,central_complex
519850,13103,3,0.877,central_complex
519850,11142,1,0.874,central_complex
519850,14803,1,0.987,central_complex
519850,37045,1,0.906,central_complex
519850,12934,1,0.966,central_complex
519850,13725,3,0.854,central_complex
519850,13363,1,0.898,central_complex
519850,13048,1,0.966,central_complex
519850,12600,5,0.863,central_complex
519850,13345,1,0.891,central_complex
519850,11754,1,0.884,central_complex
519850,17823,1,0.921,central_complex
519850,519368,3,0.853,central_complex
13147,10220,1,0.903,optic_lobe
13147,10604,5,0.913,optic_lobe
13147,10977,2,0.921,optic_lobe
13147,11569,3,0.884,optic_lobe
13147,10400,6,0.902,optic_lobe
13147,533914,13,0.947,optic_lobe
13147,11210,2,0.865,optic_lobe
13147,11923,1,0.934,optic_lobe
13147,519862,2,0.92,optic_lobe
13147,10248,3,0.884,optic_lobe
13147,10090,2,0.882,optic_lobe
13147,533480,4,0.884,optic_lobe
13147,10484,7,0.916,optic_lobe
13147,11549,2,0.912,optic_lobe
13147,11637,7,0.947,optic_lobe
13147,522763,8,0.942,optic_lobe
13147,10900,2,0.963,optic_lobe
13147,11639,2,0.872,optic_lobe
13147,10450,3,0.912,optic_lobe
13147,520606,1,0.892,optic_lobe
13147,11651,4,0.896,optic_lobe
13147,520410,5,0.975,optic_lobe
13147,524881,4,0.868,optic_lobe
13147,10173,5,0.886,optic_lobe
13147,11219,7,0.903,optic_lobe
13147,12571,5,0.861,optic_lobe
13147,11207,4,0.854,optic_lobe
13147,519531,2,0.893,optic_lobe
13147,12878,2,0.868,optic_lobe
13147,11472,6,0.877,optic_lobe
13147,14688,1,0.937,optic_lobe
13147,11090,6,0.898,optic_lobe
13147,512326,1,0.892,optic_lobe
13147,14441,1,0.86,optic_lobe
13147,13021,5,0.945,optic_lobe
13147,536051,4,0.885,optic_lobe
13147,54716,1,0.895,optic_lobe
13147,11277,7,0.9,optic_lobe
13147,511956,2,0.965,optic_lobe
13147,519692,11,0.973,optic_lobe
13147,16724,1,0.934,optic_lobe
13147,14764,3,0.898,optic_lobe
13147,517685,5,0.857,optic_lobe
12181,10102,4,0.885,optic_lobe
12181,10683,2,0.898,optic_lobe
12181,11046,6,0.902,optic_lobe
12181,11367,1,0.963,optic_lobe
12181,10297,3,0.919,optic_lobe
12181,10155,1,0.958,optic_lobe
12181,522828,6,0.984,optic_lobe
12181,10170,6,0.944,optic_lobe
12181,11664,8,0.919,optic_lobe
12181,523672,3,0.857,optic_lobe
12181,10250,2,0.874,optic_lobe
12181,13182,1,0.98,optic_lobe
12181,10410,1,0.973,optic_lobe
12181,12018,2,0.963,optic_lobe
12181,10867,5,0.928,optic_lobe
12181,11199,1,0.888,optic_lobe
12181,10231,4,0.98,optic_lobe
12181,10896,2,0.945,optic_lobe
12181,12519,2,0.865,optic_lobe
12181,11606,11,0.861,optic_lobe
12181,14551,10,0.975,optic_lobe
12181,11146,9,0.973,optic_lobe
12181,11397,2,0.975,optic_lobe
12181,12415,3,0.924,optic_lobe
12181,12444,8,0.945,optic_lobe
12181,10258,1,0.912,optic_lobe
12181,11055,3,0.867,optic_lobe
12181,12208,1,0.954,optic_lobe
12181,10480,1,0.906,optic_lobe
12181,11719,4,0.983,optic_lobe
12181,12638,5,0.87,optic_lobe
12181,10659,8,0.987,optic_lobe
12181,12416,1,0.914,optic_lobe
12181,12696,9,0.945,optic_lobe
12181,12577,1,0.877,optic_lobe
12181,13305,3,0.928,optic_lobe
12181,11291,3,0.886,optic_lobe
12181,534040,8,0.986,optic_lobe
12181,13603,2,0.983,optic_lobe
12181,12003,5,0.896,optic_lobe
12181,13288,3,0.872,optic_lobe
12181,11376,2,0.914,optic_lobe
12181,10907,7,0.874,optic_lobe
12181,12538,1,0.874,optic_lobe
12181,10901,1,0.867,optic_lobe
12181,13111,5,0.874,optic_lobe
12181,15717,5,0.854,optic_lobe
12181,37465,3,0.986,optic_lobe
12181,11787,9,0.93,optic_lobe
12181,15787,7,0.886,optic_lobe
12181,12070,6,0.969,optic_lobe
12181,11567,4,0.854,optic_lobe
12181,12723,2,0.899,optic_lobe
12181,13200,6,0.871,optic_lobe
12181,11473,9,0.944,optic_lobe
12181,12145,1,0.884,optic_lobe
12181,17858,1,0.902,optic_lobe
520341,10376,1,0.902,central_complex
520341,10096,1,0.893,central_complex
520341,10184,3,0.863,central_complex
520341,10061,1,0.853,central_complex
520341,10265,2,0.893,central_complex
520341,10524,5,0.975,central_complex
520341,555296,3,0.895,central_complex
520341,511797,5,0.913,central_complex
520341,10777,11,0.875,central_complex
520341,10736,9,0.861,central_complex
520341,11952,1,0.875,central_complex
520341,11908,2,0.968,central_complex
520341,11583,1,0.913,central_complex
520341,11053,9,0.86,central_complex
520341,10397,1,0.983,central_complex
520341,11105,4,0.987,central_complex
520341,10702,1,0.924,central_complex
520341,14040,4,0.856,central_complex
520341,10762,1,0.935,central_complex
520341,11321,2,0.874,central_complex
520341,521935,1,0.854,central_complex
520341,11467,3,0.917,central_complex
520341,13242,1,0.923,central_complex
520341,11829,6,0.93,central_complex
520341,12057,1,0.984,central_complex
